ticker,sector,high1_date,high1,high2_date,high2,rsi1,rsi2,entry_date,entry_close,exit_date,exit_close,stock_60d_return,spy_entry_close,spy_exit_date,spy_exit_close,spy_60d_return,pair_pnl
HST,Real Estate,2022-02-17,19.75,2022-05-05,21.63,68.85909692836496,49.8899845625751,2022-05-12,19.2,2022-08-09,18.22,-0.05104166666666665,392.34,2022-08-09,411.35,0.04845287250853869,0.09949453917520534
MPC,Energy,2022-02-11,81.39,2022-05-05,96.9,74.85297363747682,63.8711385318172,2022-05-12,92.74,2022-08-09,93.35,0.006577528574509328,392.34,2022-08-09,411.35,0.04845287250853869,0.04187534393402936
AIZ,Financial Services,2022-02-09,168.35,2022-05-06,190.72,71.99469444329033,58.28588920393519,2022-05-13,181.62,2022-08-10,161.91,-0.10852329038652131,401.72,2022-08-10,419.99,0.045479438414816276,0.15400272880133759
OXY,Energy,2022-03-10,59.6,2022-05-06,64.98,80.95613478781975,65.8135825558704,2022-05-13,64.08,2022-08-10,62.86,-0.019038701622971277,401.72,2022-08-10,419.99,0.045479438414816276,0.06451814003778755
CVX,Energy,2022-02-11,139.44,2022-05-06,170.97,66.76340846513892,59.110290602777596,2022-05-13,167.87,2022-08-10,155.82,-0.07178173586704006,401.72,2022-08-10,419.99,0.045479438414816276,0.11726117428185634
HES,Energy,2022-03-01,102.99,2022-05-06,117.33,72.03772186475186,64.34327953980723,2022-05-13,114.27,2022-08-10,107.59,-0.0584580379802222,401.72,2022-08-10,419.99,0.045479438414816276,0.10393747639503848
EXE,Energy,2022-03-07,88.75,2022-05-06,97.49,81.50433223255216,59.384634102254964,2022-05-13,85.89,2022-08-10,94.0,0.0944230993130748,401.72,2022-08-10,419.99,0.045479438414816276,-0.04894366089825852
MO,Consumer Defensive,2022-02-18,52.17,2022-05-09,57.03,68.39723512677179,53.48588290435303,2022-05-16,53.74,2022-08-11,45.13,-0.16021585411239303,400.09,2022-08-11,419.99,0.049738808768027276,0.2099546628804203
ES,Utilities,2022-03-07,86.91,2022-05-10,92.03,59.02473583965513,48.81514423355055,2022-05-17,90.06,2022-08-12,93.11,0.03386631134799023,408.32,2022-08-12,427.1,0.04599333855799381,0.012127027210003583
SO,Utilities,2022-03-07,69.64,2022-05-10,75.37,63.76563699923778,47.17648565666195,2022-05-17,74.15,2022-08-12,78.12,0.053540121375589944,408.32,2022-08-12,427.1,0.04599333855799381,-0.0075467828175961316
SYY,Consumer Defensive,2022-02-16,85.99,2022-05-10,90.74,73.12240402459692,52.76220040957747,2022-05-17,85.92,2022-08-12,84.77,-0.013384543761638779,408.32,2022-08-12,427.1,0.04599333855799381,0.05937788231963259
KHC,Consumer Defensive,2022-02-23,40.58,2022-05-10,44.87,73.76193679610329,59.536547018977025,2022-05-17,43.16,2022-08-12,38.67,-0.10403151065801652,408.32,2022-08-12,427.1,0.04599333855799381,0.15002484921601034
K,Consumer Defensive,2022-04-22,65.88,2022-05-10,70.9,73.28317636411373,67.1141757554424,2022-05-17,68.91,2022-08-12,70.96,0.02974894790306193,408.32,2022-08-12,427.1,0.04599333855799381,0.016244390654931884
MCK,Healthcare,2022-03-25,310.48,2022-05-11,339.94,81.54458129499477,61.15095937326421,2022-05-18,320.65,2022-08-15,371.45,0.15842819273351005,391.86,2022-08-15,428.86,0.09442147705813309,-0.06400671567537697
COR,Healthcare,2022-03-21,155.76,2022-05-11,164.61,71.03985281887515,57.691906457889736,2022-05-18,151.11,2022-08-15,150.82,-0.0019191317583219236,391.86,2022-08-15,428.86,0.09442147705813309,0.09634060881645501
LLY,Healthcare,2022-03-21,295.33,2022-05-16,309.44,81.87188662140174,57.947734860946035,2022-05-23,302.6,2022-08-18,316.72,0.04666226040978194,396.92,2022-08-18,427.89,0.0780257986496018,0.031363538239819855
HSY,Consumer Defensive,2022-03-07,216.36,2022-05-16,229.64,68.47961443585403,59.7747767847175,2022-05-23,209.25,2022-08-18,230.65,0.10227001194743135,396.92,2022-08-18,427.89,0.0780257986496018,-0.024244213297829553
CF,Basic Materials,2022-03-07,100.52,2022-05-16,110.36,80.18482024349099,60.38385585462322,2022-05-23,101.09,2022-08-18,102.37,0.012661984370363033,396.92,2022-08-18,427.89,0.0780257986496018,0.06536381427923876
OXY,Energy,2022-03-10,59.6,2022-05-17,69.17,80.95613478781975,64.93166961863814,2022-05-24,65.07,2022-08-19,71.29,0.09558936529890905,393.89,2022-08-19,422.14,0.07172053111274712,-0.023868834186161925
BMY,Healthcare,2022-03-03,69.65,2022-05-18,78.47,68.60202427639508,56.602486729032144,2022-05-25,77.24,2022-08-22,74.55,-0.03482651475919207,397.37,2022-08-22,413.35,0.040214409744067314,0.07504092450325939
DVN,Energy,2022-03-08,63.1,2022-05-18,73.18,66.45109384910346,60.007253526543074,2022-05-25,71.94,2022-08-22,68.42,-0.04892966360856266,397.37,2022-08-22,413.35,0.040214409744067314,0.08914407335262997
SO,Utilities,2022-03-07,69.64,2022-05-26,76.3,63.76563699923778,57.17023128054111,2022-06-03,75.26,2022-08-30,77.58,0.030826468243422722,410.54,2022-08-30,398.21,-0.030033614264139974,-0.060860082507562696
BMY,Healthcare,2022-03-03,69.65,2022-05-26,78.61,68.60202427639508,59.023112371792074,2022-06-03,75.17,2022-08-30,67.2,-0.10602634029533053,410.54,2022-08-30,398.21,-0.030033614264139974,0.07599272603119056
CTVA,Basic Materials,2022-03-25,59.81,2022-05-26,64.03,79.94588896205936,69.933770749138,2022-06-03,62.0,2022-08-30,61.77,-0.0037096774193547954,410.54,2022-08-30,398.21,-0.030033614264139974,-0.02632393684478518
MCK,Healthcare,2022-03-25,310.48,2022-05-26,338.83,81.54458129499477,60.76951029822844,2022-06-03,316.38,2022-08-30,364.01,0.1505468107971426,410.54,2022-08-30,398.21,-0.030033614264139974,-0.18058042506128258
AEP,Utilities,2022-03-07,98.15,2022-05-27,103.63,75.8002456125908,64.09608567468754,2022-06-06,102.06,2022-08-31,100.2,-0.018224573780129316,411.79,2022-08-31,395.18,-0.040336093639962156,-0.02211151985983284
LLY,Healthcare,2022-03-21,295.33,2022-05-27,324.08,81.87188662140174,69.23552611111467,2022-06-06,303.36,2022-08-31,301.23,-0.007021360759493667,411.79,2022-08-31,395.18,-0.040336093639962156,-0.03331473288046849
OXY,Energy,2022-03-10,59.6,2022-05-31,74.04,80.95613478781975,62.55287008001038,2022-06-07,70.55,2022-09-01,68.4,-0.030474840538624925,415.74,2022-09-01,396.42,-0.04647135228748733,-0.015996511748862408
CTRA,Energy,2022-03-07,27.93,2022-05-31,36.45,73.99959133285888,65.11693766284722,2022-06-07,36.11,2022-09-01,30.23,-0.1628357795624481,415.74,2022-09-01,396.42,-0.04647135228748733,0.11636442727496077
EXE,Energy,2022-03-07,88.75,2022-05-31,105.0,81.50433223255216,58.22231123285756,2022-06-07,102.56,2022-09-01,98.02,-0.04426677067082685,415.74,2022-09-01,396.42,-0.04647135228748733,-0.0022045816166604837
EQT,Energy,2022-04-18,45.5,2022-06-01,50.41,88.66777769214707,72.14897316360243,2022-06-08,48.97,2022-09-02,47.28,-0.03451092505615683,411.22,2022-09-02,392.24,-0.04615534263897669,-0.011644417582819866
DOW,Basic Materials,2022-03-30,64.94,2022-06-01,69.79,63.039891966018146,53.401332151238826,2022-06-08,67.24,2022-09-02,49.31,-0.2666567519333729,411.22,2022-09-02,392.24,-0.04615534263897669,0.2205014092943962
WMB,Energy,2022-04-21,36.37,2022-06-03,37.97,69.33706422679644,63.31994809874316,2022-06-10,34.89,2022-09-07,33.29,-0.04585841215247921,389.8,2022-09-07,397.78,0.020472036942021488,0.0663304490945007
SMCI,Technology,2022-04-20,4.68,2022-06-06,5.77,70.46702215585339,64.51121402561716,2022-06-13,4.69,2022-09-08,6.5,0.38592750533049025,375.0,2022-09-08,400.38,0.06767999999999996,-0.3182475053304903
CTRA,Energy,2022-04-18,31.42,2022-06-08,36.55,72.79350911539362,67.65901422750105,2022-06-15,30.67,2022-09-12,30.69,0.0006521030322790278,379.2,2022-09-12,410.97,0.08378164556962031,0.08312954253734128
LLY,Healthcare,2022-03-21,295.33,2022-06-08,315.5,81.87188662140174,58.91757469793554,2022-06-15,292.99,2022-09-12,315.22,0.0758728966858937,379.2,2022-09-12,410.97,0.08378164556962031,0.007908748883726613
EXE,Energy,2022-04-18,97.61,2022-06-08,103.95,72.65438367987836,57.73763441281765,2022-06-15,88.25,2022-09-12,103.83,0.176543909348442,379.2,2022-09-12,410.97,0.08378164556962031,-0.09276226377882169
PPL,Utilities,2022-04-06,29.4,2022-06-08,30.64,70.72680703292424,59.704321499631945,2022-06-15,26.27,2022-09-12,30.16,0.14807765511990856,379.2,2022-09-12,410.97,0.08378164556962031,-0.06429600955028825
CHRW,Industrials,2022-03-30,111.41,2022-06-14,115.99,66.03335830338463,51.875624392406145,2022-06-22,99.9,2022-09-16,103.79,0.03893893893893896,374.39,2022-09-16,385.56,0.02983519858970607,-0.009103740349232892
TKO,Communication Services,2022-03-29,63.71,2022-06-15,68.73,73.08841300589577,63.134237468572806,2022-06-23,59.43,2022-09-19,68.76,0.15699141847551745,378.06,2022-09-19,388.55,0.027746918478548377,-0.12924449999696908
MRK,Healthcare,2022-04-11,89.48,2022-06-27,95.72,75.71813450539781,67.58586360157764,2022-07-05,92.64,2022-09-28,86.78,-0.06325561312607941,381.96,2022-09-28,370.53,-0.02992459943449577,0.033331013691583644
LLY,Healthcare,2022-04-07,314.0,2022-06-27,330.85,78.55955185566833,66.6913350844216,2022-07-05,327.18,2022-09-28,334.38,0.022006235099945037,381.96,2022-09-28,370.53,-0.02992459943449577,-0.051930834534440806
GIS,Consumer Defensive,2022-04-21,73.8,2022-07-13,76.94,77.35643689657823,70.50896230902315,2022-07-20,73.4,2022-10-13,78.82,0.07384196185286096,394.77,2022-10-13,365.97,-0.07295387187476243,-0.1467958337276234
TPL,Energy,2022-06-07,195.11,2022-07-29,209.56,78.78953273845518,67.08900081236636,2022-08-05,184.09,2022-10-31,255.99,0.3905698299744691,413.47,2022-10-31,386.21,-0.06592981352939764,-0.45649964350386674
KDP,Consumer Defensive,2022-08-01,39.42,2022-08-18,41.31,76.89673903089816,70.58240636471346,2022-08-25,39.69,2022-11-18,37.42,-0.05719324766943801,419.51,2022-11-18,396.03,-0.055970060308455194,0.0012231873609828137
LW,Consumer Defensive,2022-07-08,76.2,2022-08-25,82.9,71.74402820732044,65.56465280135302,2022-09-01,79.52,2022-11-28,85.47,0.07482394366197198,396.42,2022-11-28,395.91,-0.0012865143030119652,-0.07611045796498395
ENPH,Energy,2022-06-08,217.23,2022-08-26,305.66,63.16803401741541,57.406322704192704,2022-09-02,279.07,2022-11-29,303.39,0.08714659404450487,392.24,2022-11-29,395.23,0.007622883948602999,-0.07952371009590187
TMUS,Communication Services,2022-06-06,138.98,2022-08-26,148.04,65.16889615508596,50.006996626249936,2022-09-02,141.98,2022-11-29,148.62,0.04676715030285972,392.24,2022-11-29,395.23,0.007622883948602999,-0.03914426635425672
TPL,Energy,2022-06-07,195.11,2022-08-29,211.0,78.78953273845518,61.47755475505563,2022-09-06,206.58,2022-11-30,288.06,0.394423467905896,390.76,2022-11-30,407.68,0.043300235438632484,-0.3511232324672635
MOH,Healthcare,2022-08-15,336.725,2022-09-09,354.41,71.70426233656521,64.05567532132662,2022-09-16,339.37,2022-12-12,353.06,0.04033945251495408,385.56,2022-12-12,398.95,0.03472870629733382,-0.005610746217620255
EQT,Energy,2022-07-26,46.71,2022-09-14,51.97,68.57867806249983,60.21010711531532,2022-09-21,45.39,2022-12-15,38.23,-0.1577439964749946,377.39,2022-12-15,389.63,0.0324332918201331,0.1901772882951277
ALB,Basic Materials,2022-08-15,289.09,2022-09-14,308.24,78.4874313949774,68.2940142369979,2022-09-21,285.03,2022-12-15,240.5,-0.15622916885941818,377.39,2022-12-15,389.63,0.0324332918201331,0.18866246067955128
CEG,Utilities,2022-08-15,82.43,2022-09-20,90.18,83.64832631860389,63.97787437392606,2022-09-27,83.97,2022-12-21,89.65,0.06764320590687167,363.38,2022-12-21,386.23,0.06288183169134243,-0.004761374215529246
PCG,Utilities,2022-08-16,12.48,2022-09-20,13.54,80.71216993922151,65.27786298583143,2022-09-27,12.41,2022-12-21,15.95,0.28525382755842066,363.38,2022-12-21,386.23,0.06288183169134243,-0.22237199586707823
HUBB,Industrials,2022-07-29,220.47,2022-09-21,232.47,77.66356391816521,62.52041057561666,2022-09-28,222.0,2022-12-22,234.74,0.057387387387387356,370.53,2022-12-22,380.72,0.02750114700564077,-0.029886240381746587
CI,Healthcare,2022-07-12,282.33,2022-09-21,294.28,65.62500278969912,47.29501677156884,2022-09-28,282.55,2022-12-22,333.28,0.1795434436382939,370.53,2022-12-22,380.72,0.02750114700564077,-0.15204229663265312
FSLR,Energy,2022-08-15,121.91,2022-09-21,140.64,86.9393772298248,67.52935802441174,2022-09-28,136.19,2022-12-22,156.89,0.15199353843894547,370.53,2022-12-22,380.72,0.02750114700564077,-0.1244923914333047
FSLR,Energy,2022-08-15,121.91,2022-10-04,145.74,86.9393772298248,67.26595747752229,2022-10-11,131.32,2023-01-06,156.8,0.19402985074626877,357.74,2023-01-06,388.08,0.08481019735003059,-0.10921965339623818
CI,Healthcare,2022-07-12,282.33,2022-10-05,295.16,65.62500278969912,60.38819884062505,2022-10-12,288.36,2023-01-09,303.04,0.050908586489110785,356.56,2023-01-09,387.86,0.08778326228404754,0.03687467579493675
HUBB,Industrials,2022-07-29,220.47,2022-10-05,238.94,77.66356391816521,68.654238068155,2022-10-12,225.42,2023-01-09,231.38,0.026439535090054145,356.56,2023-01-09,387.86,0.08778326228404754,0.06134372719399339
CEG,Utilities,2022-08-15,82.43,2022-10-06,89.91,83.64832631860389,55.074480099310044,2022-10-13,83.82,2023-01-10,83.08,-0.008828441899307982,365.97,2023-01-10,390.58,0.0672459491215125,0.07607439102082048
PCG,Utilities,2022-08-16,12.48,2022-10-06,15.07,80.71216993922151,70.38914896320749,2022-10-13,14.31,2023-01-10,15.94,0.11390635918937808,365.97,2023-01-10,390.58,0.0672459491215125,-0.04666041006786559
MOH,Healthcare,2022-08-15,336.725,2022-10-14,362.75,71.70426233656521,58.53458619616148,2022-10-21,360.38,2023-01-19,298.07,-0.1729008269049337,374.29,2023-01-19,388.64,0.038339255657377835,0.21124008256231153
LW,Consumer Defensive,2022-08-03,82.26,2022-10-18,86.48,79.41973372076626,66.2204133271203,2022-10-25,84.63,2023-01-23,96.13,0.13588561975658742,384.92,2023-01-23,400.63,0.04081367556894944,-0.09507194418763798
HUBB,Industrials,2022-08-19,225.6,2022-10-27,242.74,73.71557773792094,61.30161624893985,2022-11-03,235.58,2023-02-01,238.35,0.011758213770268977,371.01,2023-02-01,410.8,0.10724778307862337,0.0954895693083544
GL,Financial Services,2022-08-18,105.03,2022-10-27,116.56,66.44973269494882,59.00842098970747,2022-11-03,112.32,2023-02-01,120.2,0.0701566951566952,371.01,2023-02-01,410.8,0.10724778307862337,0.03709108792192817
DVN,Energy,2022-08-29,75.27,2022-10-27,78.82,71.98275679386512,64.80771068146619,2022-11-03,70.73,2023-02-01,61.89,-0.1249823271596211,371.01,2023-02-01,410.8,0.10724778307862337,0.23223011023824447
PCG,Utilities,2022-08-16,12.48,2022-10-27,15.61,80.71216993922151,69.13972421493787,2022-11-03,15.2,2023-02-01,15.64,0.02894736842105261,371.01,2023-02-01,410.8,0.10724778307862337,0.07830041465757076
CSGP,Real Estate,2022-09-08,79.26,2022-11-01,83.7,72.95740218509476,66.01789504088217,2022-11-08,80.17,2023-02-06,75.73,-0.05538231258575521,382.0,2023-02-06,409.83,0.07285340314136124,0.12823571572711645
CEG,Utilities,2022-08-15,82.43,2022-11-02,96.29,83.64832631860389,62.76706797072274,2022-11-09,87.35,2023-02-07,85.93,-0.016256439610761175,374.13,2023-02-07,415.19,0.10974794857402514,0.12600438818478632
LW,Consumer Defensive,2022-08-15,83.29,2022-11-02,88.04,72.26795623000413,63.72658572800056,2022-11-09,83.25,2023-02-07,99.06,0.18990990990990997,374.13,2023-02-07,415.19,0.10974794857402514,-0.08016196133588482
VRTX,Healthcare,2022-08-15,305.95,2022-11-02,318.38,66.25465339539879,56.03430179075733,2022-11-09,309.34,2023-02-07,308.54,-0.0025861511605351772,374.13,2023-02-07,415.19,0.10974794857402514,0.11233409973456032
CMI,Industrials,2022-08-16,233.85,2022-11-02,249.85,76.19976893840187,65.06455384596948,2022-11-09,237.69,2023-02-07,251.66,0.058774033404854986,374.13,2023-02-07,415.19,0.10974794857402514,0.05097391516917016
FSLR,Energy,2022-08-15,121.91,2022-11-04,161.64,86.9393772298248,70.19492713643136,2022-11-11,150.42,2023-02-09,163.94,0.08988166467225112,398.51,2023-02-09,407.09,0.02153019999498129,-0.06835146467726982
PCG,Utilities,2022-08-16,12.48,2022-11-04,15.49,80.71216993922151,62.513555045224365,2022-11-11,14.76,2023-02-09,15.46,0.04742547425474264,398.51,2023-02-09,407.09,0.02153019999498129,-0.025895274259761347
MCK,Healthcare,2022-08-16,375.23,2022-11-04,401.78,76.47100697754883,69.31375780241174,2022-11-11,356.21,2023-02-09,362.36,0.017265096431880123,398.51,2023-02-09,407.09,0.02153019999498129,0.004265103563101169
ADM,Consumer Defensive,2022-08-29,91.44,2022-11-04,98.28,70.64875850217737,63.25493439766516,2022-11-11,93.07,2023-02-09,80.6,-0.1339851724508434,398.51,2023-02-09,407.09,0.02153019999498129,0.1555153724458247
COP,Energy,2022-08-29,115.47,2022-11-04,138.49,75.71016047156135,69.0596400483175,2022-11-11,133.96,2023-02-09,109.93,-0.17938190504628249,398.51,2023-02-09,407.09,0.02153019999498129,0.20091210504126378
SJM,Consumer Defensive,2022-08-24,144.9,2022-11-08,151.58,73.90799834063478,65.21313199278211,2022-11-15,140.48,2023-02-13,149.45,0.06385250569476075,398.49,2023-02-13,412.83,0.035985846570804725,-0.027866659123956028
TRV,Financial Services,2022-08-18,174.77,2022-11-09,185.67,70.12586606057647,63.41661400414074,2022-11-16,181.14,2023-02-14,184.13,0.016506569504251,395.45,2023-02-14,412.64,0.043469465166266374,0.026962895662015374
NOC,Industrials,2022-08-18,497.2,2022-11-09,543.19,64.32767328189092,57.512394860251064,2022-11-16,505.13,2023-02-14,467.51,-0.074475877496882,395.45,2023-02-14,412.64,0.043469465166266374,0.11794534266314838
GL,Financial Services,2022-08-18,105.03,2022-11-10,115.53,66.44973269494882,58.4300854781277,2022-11-17,112.88,2023-02-15,121.04,0.07228915662650603,394.24,2023-02-15,413.98,0.05007102272727271,-0.022218133899233328
GD,Industrials,2022-08-18,244.08,2022-11-10,254.4,74.9866309085605,66.3032244823012,2022-11-17,246.52,2023-02-15,232.47,-0.056993347395748906,394.24,2023-02-15,413.98,0.05007102272727271,0.10706437012302161
ACGL,Financial Services,2022-08-18,47.92,2022-11-11,59.14,72.88859347318201,64.46223493207228,2022-11-18,57.67,2023-02-16,67.1,0.1635165597364312,396.03,2023-02-16,408.28,0.0309320001010025,-0.1325845596354287
CSGP,Real Estate,2022-09-08,79.26,2022-11-11,85.37,72.95740218509476,65.82280024676056,2022-11-18,80.8,2023-02-16,78.18,-0.032425742574257344,396.03,2023-02-16,408.28,0.0309320001010025,0.06335774267525984
GPC,Consumer Cyclical,2022-08-18,161.45,2022-11-11,183.48,78.18406460959842,61.519057652553805,2022-11-18,180.68,2023-02-16,179.15,-0.0084680097409785,396.03,2023-02-16,408.28,0.0309320001010025,0.039400009841981
HUBB,Industrials,2022-08-19,225.6,2022-11-11,257.99,73.71557773792094,64.54896513337484,2022-11-18,253.49,2023-02-16,250.25,-0.012781569292674266,396.03,2023-02-16,408.28,0.0309320001010025,0.043713569393676766
ERIE,Financial Services,2022-08-19,223.23,2022-11-11,273.2,74.63778978775808,54.1232566113863,2022-11-18,267.98,2023-02-16,240.62,-0.10209717143070385,396.03,2023-02-16,408.28,0.0309320001010025,0.13302917153170635
CTVA,Basic Materials,2022-09-14,64.3,2022-11-11,68.1,66.33874800720733,51.69963085741989,2022-11-18,65.2,2023-02-16,62.75,-0.03757668711656448,396.03,2023-02-16,408.28,0.0309320001010025,0.06850868721756698
RJF,Financial Services,2022-08-18,111.41,2022-11-11,126.0,79.57598791661111,70.07144232477697,2022-11-18,121.59,2023-02-16,114.02,-0.06225840940866856,396.03,2023-02-16,408.28,0.0309320001010025,0.09319040950967106
EOG,Energy,2022-08-29,129.09,2022-11-14,150.05,70.1422264590837,64.76315097485366,2022-11-21,139.86,2023-02-17,118.42,-0.15329615329615331,394.59,2023-02-17,407.26,0.03210927798474361,0.18540543128089693
HES,Energy,2022-08-29,129.08,2022-11-15,149.83,72.12788952406312,64.85849777127123,2022-11-22,148.11,2023-02-21,135.87,-0.08264128012963345,399.9,2023-02-21,399.09,-0.002025506376594155,0.0806157737530393
SMCI,Technology,2022-11-02,8.6,2022-11-28,9.52,77.35505482225985,68.95180929354626,2022-12-05,8.33,2023-03-03,9.78,0.17406962785114044,399.59,2023-03-03,404.19,0.011511799594584593,-0.16255782825655585
BIIB,Healthcare,2022-09-28,283.44,2022-11-30,311.88,80.91362260332598,64.01205231935666,2022-12-07,292.15,2023-03-07,264.88,-0.0933424610645216,393.16,2023-03-07,398.27,0.012997253026757472,0.10633971409127907
FSLR,Energy,2022-09-13,140.14,2022-11-30,173.68,82.01886768392112,66.70321851726175,2022-12-07,154.74,2023-03-07,214.29,0.3848390849166343,393.16,2023-03-07,398.27,0.012997253026757472,-0.37184183188987685
DECK,Consumer Cyclical,2022-09-12,59.82,2022-12-01,67.05,71.57743277660526,62.04136494187184,2022-12-08,63.47,2023-03-08,71.75,0.13045533322829694,396.24,2023-03-08,398.92,0.006763577629719464,-0.12369175559857748
AES,Utilities,2022-09-08,27.79,2022-12-01,29.61,73.37605989644182,63.66963908015819,2022-12-08,28.34,2023-03-08,24.72,-0.12773465067043055,396.24,2023-03-08,398.92,0.006763577629719464,0.13449822830015
PCG,Utilities,2022-10-06,15.07,2022-12-01,15.91,70.38914896320749,62.76902961559041,2022-12-08,15.42,2023-03-08,16.32,0.05836575875486383,396.24,2023-03-08,398.92,0.006763577629719464,-0.051602181125144364
GPC,Consumer Cyclical,2022-09-12,164.99,2022-12-02,187.73,71.59368714229001,65.89589469480643,2022-12-09,182.26,2023-03-09,165.2,-0.09360254581367278,393.28,2023-03-09,391.56,-0.004373474369405939,0.08922907144426684
CSGP,Real Estate,2022-09-08,79.26,2022-12-02,83.78,72.95740218509476,62.70166652145443,2022-12-09,80.7,2023-03-09,68.87,-0.14659231722428745,393.28,2023-03-09,391.56,-0.004373474369405939,0.1422188428548815
CTVA,Basic Materials,2022-09-14,64.3,2022-12-02,67.55,66.33874800720733,58.31520058687662,2022-12-09,62.99,2023-03-09,59.92,-0.04873789490395297,393.28,2023-03-09,391.56,-0.004373474369405939,0.04436442053454703
LLY,Healthcare,2022-09-28,341.7,2022-12-05,375.25,65.1022871343396,59.68973319688916,2022-12-12,367.25,2023-03-10,315.02,-0.14221919673247108,398.95,2023-03-10,385.91,-0.03268580022559209,0.10953339650687899
HES,Energy,2022-09-14,130.27,2022-12-05,147.53,63.523264847295856,49.02894344306083,2022-12-12,134.16,2023-03-10,129.63,-0.03376565295169942,398.95,2023-03-10,385.91,-0.03268580022559209,0.0010798527261073332
TJX,Consumer Cyclical,2022-10-31,73.01,2022-12-06,81.15,70.11239821192925,64.67652086273098,2022-12-13,79.16,2023-03-13,73.54,-0.07099545224861026,401.97,2023-03-13,385.36,-0.04132149165360599,0.029673960595004267
REGN,Healthcare,2022-10-05,749.0,2022-12-08,779.0,68.07266429518822,59.40024682380588,2022-12-15,731.27,2023-03-15,760.3,0.03969805954025185,389.63,2023-03-15,389.28,-0.0008982881194979919,-0.04059634765974984
HUBB,Industrials,2022-10-05,238.94,2022-12-13,263.3,68.654238068155,60.24266182944044,2022-12-20,235.95,2023-03-20,241.52,0.023606696333969168,380.54,2023-03-20,393.74,0.03468754927208706,0.011080852938117891
A,Healthcare,2022-11-11,149.74,2022-12-13,160.26,68.86845853795138,62.19027920478085,2022-12-20,147.93,2023-03-20,134.54,-0.09051578449266551,380.54,2023-03-20,393.74,0.03468754927208706,0.12520333376475257
GWW,Industrials,2022-10-18,532.49,2022-12-13,605.95,55.40216320009045,49.30974196614215,2022-12-20,562.74,2023-03-20,673.89,0.1975157266233074,380.54,2023-03-20,393.74,0.03468754927208706,-0.16282817735122035
SMCI,Technology,2022-11-02,8.6,2022-12-13,9.3,77.35505482225985,60.36563622180369,2022-12-20,8.33,2023-03-20,9.85,0.18247298919567823,380.54,2023-03-20,393.74,0.03468754927208706,-0.14778543992359117
STLD,Basic Materials,2022-10-26,100.39,2022-12-13,113.12,76.481282136289,66.39073443096777,2022-12-20,103.2,2023-03-20,107.67,0.04331395348837197,380.54,2023-03-20,393.74,0.03468754927208706,-0.00862640421628491
PCAR,Industrials,2022-10-06,61.37,2022-12-13,70.41,57.54602569496044,50.98877631657398,2022-12-20,66.27,2023-03-20,70.35,0.061566319601629615,380.54,2023-03-20,393.74,0.03468754927208706,-0.026878770329542556
MSI,Technology,2022-11-10,261.45,2022-12-13,275.0,66.14804422555882,56.6445341202317,2022-12-20,255.82,2023-03-20,268.11,0.0480415917441952,380.54,2023-03-20,393.74,0.03468754927208706,-0.01335404247210814
AJG,Financial Services,2022-10-05,182.62,2022-12-14,197.59,57.073486161967146,50.6763287861053,2022-12-21,189.48,2023-03-21,183.88,-0.029554570403208746,386.23,2023-03-21,398.91,0.032830178908940244,0.06238474931214899
MRK,Healthcare,2022-10-27,101.5,2022-12-14,112.17,76.8806035129098,70.50529730144055,2022-12-21,111.11,2023-03-21,105.54,-0.05013050130501295,386.23,2023-03-21,398.91,0.032830178908940244,0.0829606802139532
AZN,Healthcare,2022-11-10,132.0,2022-12-15,140.52,71.13360738377564,65.01994176381532,2022-12-22,134.42,2023-03-22,135.56,0.00848088082130638,380.72,2023-03-22,392.11,0.029916999369615338,0.021436118548308958
PCG,Utilities,2022-10-06,15.07,2022-12-15,16.43,70.38914896320749,64.79864345214921,2022-12-22,15.95,2023-03-22,15.54,-0.025705329153605017,380.72,2023-03-22,392.11,0.029916999369615338,0.055622328523220355
ERIE,Financial Services,2022-10-05,238.93,2022-12-21,286.03,71.7462426200606,62.55344592553124,2022-12-29,249.87,2023-03-28,228.38,-0.08600472245567703,383.44,2023-03-28,395.6,0.031712914667223036,0.11771763712290007
GIS,Consumer Defensive,2022-10-31,82.1,2022-12-28,86.56,65.91133895721242,50.65459630360199,2023-01-05,84.41,2023-04-03,85.92,0.01788887572562503,379.38,2023-04-03,410.95,0.08321471875164743,0.0653258430260224
CPB,Consumer Defensive,2022-11-01,53.28,2022-12-28,57.78,66.89834462182473,61.80736824658376,2023-01-05,56.14,2023-04-03,55.15,-0.01763448521553268,379.38,2023-04-03,410.95,0.08321471875164743,0.10084920396718011
MDLZ,Consumer Defensive,2022-11-02,64.96,2022-12-28,67.83,67.80678118246477,54.52335316653942,2023-01-05,66.19,2023-04-03,70.22,0.060885330110288516,379.38,2023-04-03,410.95,0.08321471875164743,0.022329388641358916
PCG,Utilities,2022-10-06,15.07,2022-12-28,16.49,70.38914896320749,59.46784546043156,2023-01-05,15.66,2023-04-03,16.19,0.0338441890166028,379.38,2023-04-03,410.95,0.08321471875164743,0.04937052973504463
CI,Healthcare,2022-10-05,295.16,2022-12-28,336.0,60.38819884062505,55.22940002840896,2023-01-05,304.19,2023-04-03,262.0,-0.1386962096058385,379.38,2023-04-03,410.95,0.08321471875164743,0.22191092835748594
LLY,Healthcare,2022-10-06,339.26,2022-12-29,370.95,61.46371986015751,54.35958080234841,2023-01-06,362.94,2023-04-04,354.62,-0.02292389926709648,388.08,2023-04-04,408.67,0.05305607091321396,0.07597997018031044
